127.0.0.1 - - [22/Oct/2017:18:50:29 -0200] "GET / HTTP/1.1" 404 994
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 75447
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 200 42070
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 245797
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/imagens/lupa.jpg HTTP/1.1" 200 1512
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/components.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 357791
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /ProjectLab/javax.faces.resource/images/ui-icons_38667f_256x240.png.xhtml?ln=primefaces-aristo HTTP/1.1" 200 4369
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:18 -0200] "GET /favicon.ico HTTP/1.1" 404 1016
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:42 -0200] "GET /ProjectLab/auditoria.xhtml HTTP/1.1" 500 88423
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:44 -0200] "POST /ProjectLab/auditoria.xhtml HTTP/1.1" 200 1098
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:57:46 -0200] "POST /ProjectLab/auditoria.xhtml HTTP/1.1" 500 56
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/theme.css.xhtml?ln=primefaces-aristo HTTP/1.1" 200 24424
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/auditoria.xhtml HTTP/1.1" 500 88423
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/scrollpanel/scrollpanel.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 1140
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/design/layout.css HTTP/1.1" 200 2847
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/core.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 30554
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/scrollpanel/scrollpanel.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 16044
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/jquery/jquery.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 107785
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/components.css.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 75447
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/jquery/jquery-plugins.js.xhtml?ln=primefaces&v=6.0 HTTP/1.1" 200 245797
0:0:0:0:0:0:0:1 - - [22/Oct/2017:18:58:03 -0200] "GET /ProjectLab/javax.faces.resource/jsf.js.xhtml?ln=javax.faces HTTP/1.1" 200 42070
